BiblioID,Title,Author,Material,Pub,Desc,Subj,DDC,Type,Lib,Shelf,CallNo,Copy,Status,Barcode
609862,FUNDAMENTALS OF ELECTRONICS: BOOK 3: ACTIVE FILTERS AND AMPLIFIER FREQUENCY RESPONSE,By: SCHUBERT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3733
609863,FUNDAMENTALS OF ELECTRONICS: BOOK 4 OSCILLATORS AND ADVANCED ELECTRONICS TOPICS,By: SCHUBERT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3734
609864,FUNDAMENTALS OF ENGINEERING ECONOMICS AND DECISION ANALYSIS,By: WHITMAN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3735
609865,FUNDAMENTALS OF OBJECT DATABASES: OBJECT-ORIENTED AND OBJECT-RELATIONAL DESIGN,By: DIETRICH,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3736
609866,FUNDAMENTALS OF PHYSICAL DESIGN AND QUERY COMPILATION,By: TOMAN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3737
609867,FUNDAMENTALS OF PLASTICS THERMOFORMING,By: KLEIN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3738
609868,FUNDAMENTALS OF RESPIRATORY SYSTEM AND SOUNDS ANALYSIS,By: MOUSSAVI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3739
609869,FUNDAMENTALS OF SPREAD SPECTRUM MODULATION,By: ZIEMER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3740
609870,FUZZY INFORMATION RETRIEVAL,By: KRAFT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3741
609871,GAME THEORY FOR WIRELESS ENGINEERS,By: MACKENZIE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3743
609872,"GAME THEORY: A CLASSICAL INTRODUCTION, MATHEMATICAL GAMES, AND THE TOURNAMENT",By: MCEACHERN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3744
609874,GENERAL-PURPOSE GRAPHICS PROCESSOR ARCHITECTURE,By: AAMODT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3748
609873,GAZING AT GAMES: AN INTRODUCTION TO EYE TRACKING CONTROL,By: SUNDSTEDT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3745
609875,GENERALIZED TRANSMISSION LINE METHOD TO STUDY THE FAR-ZONE RADIATION OF ANTENNAS UNDER A MULTILAYER STRUCTURE,By: WU,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3749
609876,GENERATING PLANS FROM PROOFS: THE INTERPOLATION-BASED APPROACH TO QUERY REFORMULATION,By: BENEDIKT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3751
609878,GEOGRAPHICAL DESIGN: SPATIAL COGNITION AND GEOGRAPHICAL INFORMATION SCIENCE,By: HIRTLE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3753
609877,GENOME REFACTORING,By: KULDELL,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3752
609880,GEOMETRIC CONTINUITY OF CURVES AND SURFACES,By: KICIAK,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3756
609879,GEOMETRIC AND DISCRETE PATH PLANNING FOR INTERACTIVE VIRTUAL WORLDS,By: KALLMANN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3755
609881,GEOMETRIC PROGRAMMING FOR DESIGN AND COST OPTIMIZATION,By: CREESE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3757
609882,GEOMETRIC PROGRAMMING FOR DESIGN AND COST OPTIMIZATION: WITH ILLUSTRATIVE CASE STUDY PROBLEMS AND SOLUTIONS,By: CREESE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3758
609884,GLOBAL WARMING AND THE FUTURE OF THE EARTH,By: WATTS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3760
609883,"GEOMETRIC PROGRAMMING FOR DESIGN EQUATION DEVELOPMENT AND COST/PROFIT OPTIMIZATION: (WITH ILLUSTRATIVE CASE STUDY PROBLEMS AND SOLUTIONS), THIRD EDITION",By: CREESE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3759
609885,"GLOBALIZATION, ENGINEERING, AND CREATIVITY",By: READER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3761
609886,"GRAPH MINING: LAWS, TOOLS, AND CASE STUDIES",By: CHAKRABARTI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3764
609887,HARD PROBLEMS IN SOFTWARE TESTING: SOLUTIONS USING TESTING AS A SERVICE (TAAS),By: TILLEY,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3769
609888,HARDWARE AND SOFTWARE SUPPORT FOR VIRTUALIZATION,By: BUGNION,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3770
609889,HARDWARE MALWARE,By: WEIPPL,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3771
609890,"HCI THEORY: CLASSICAL, MODERN, AND CONTEMPORARY",By: ROGERS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3772
609891,"HEALTH CARE ENGINEERING, PART I: CLINICAL ENGINEERING AND TECHNOLOGY MANAGEMENT",By: FRIZE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3773
609892,"HEALTH CARE ENGINEERING, PART II: RESEARCH AND DEVELOPMENT IN THE HEALTH CARE ENVIRONMENT",By: FRIZE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3774
609893,"HETEROGENOUS SPATIAL DATA: FUSION, MODELING, AND ANALYSIS FOR GIS APPLICATIONS",By: PATANE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3775
609894,"HF-BASED HIGH-K DIELECTRICS: PROCESS DEVELOPMENT, PERFORMANCE CHARACTERIZATION, AND RELIABILITY",By: KIM,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3776
609896,HIGH DYNAMIC RANGE VIDEO,By: MYSZKOWSKI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3778
609895,HIGH DYNAMIC RANGE IMAGE RECONSTRUCTION,By: SA,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3777
609897,HIGH FIDELITY HAPTIC RENDERING,By: OTADUY,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3779
609898,"HIGH PERFORMANCE DATACENTER NETWORKS: ARCHITECTURES, ALGORITHMS, AND OPPORTUNITIES",By: ABTS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3780
609900,HIGH-SPEED DIGITAL SYSTEM DESIGN,By: DAVIS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3782
609899,HIGH-LEVEL STRUCTURES FOR QUANTUM COMPUTING,By: MISZCZAK,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3781
609901,HIGHER-ORDER FDTD SCHEMES FOR WAVEGUIDES AND ANTENNA STRUCTURES,By: KANTARTZIS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3783
609902,HITTING THE WALL: A VISION OF A SECURE ENERGY FUTURE,By: CAPUTO,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3784
609903,HOLE-DRILLING METHOD FOR MEASURING RESIDUAL STRESSES,By: SCHAJER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3785
609904,HOW WE COPE WITH DIGITAL TECHNOLOGY,By: TURNER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3786
609905,HUMAN FACTORS IN HEALTHCARE: A FIELD GUIDE TO CONTINUOUS IMPROVEMENT,By: PARUSH,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3788
609906,HUMAN INTERACTION WITH GRAPHS: A VISUAL QUERYING PERSPECTIVE,By: BHOWMICK,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3789
609907,HUMAN-COMPUTER INTERACTIONS IN MUSEUMS,By: HORNECKER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3790
609908,HUMANISTIC HCI,By: BARDZELL,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3791
609909,HUMANITARIAN ENGINEERING,By: MITCHAM,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3792
609910,"HYPERMEDIA GENES: AN EVOLUTIONARY PERSPECTIVE ON CONCEPTS, MODELS, AND ARCHITECTURES",By: GUIMARAES,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3793
609912,IMAGE UNDERSTANDING USING SPARSE REPRESENTATIONS,By: THIAGARAJAN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3795
609911,IMAGE AND SIGNAL PROCESSING FOR NETWORKED EHEALTH APPLICATIONS,By: MAGLOGIANNIS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3794
609913,IMAGE-BASED MODELING OF PLANTS AND TREES,By: KANG,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3796
609914,IMAGE-BASED VISUALIZATION: INTERACTIVE MULTIDIMENSIONAL DATA EXPLORATION,By: HURTER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3797
609915,IMAGES IN SOCIAL MEDIA: CATEGORIZATION AND ORGANIZATION OF IMAGES AND THEIR COLLECTIONS,By: ORNAGER,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3798
609916,IMPLANTED ANTENNAS IN MEDICAL WIRELESS COMMUNICATIONS,By: RAHMAT-SAMII,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3799
609917,IMPOSSIBILITY RESULTS FOR DISTRIBUTED COMPUTING,By: ATTIYA,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3800
609918,INCENTIVE-CENTRIC SEMANTIC WEB APPLICATION ENGINEERING,By: SIMPERL,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3801
609920,INCOMPLETE DATA AND DATA DEPENDENCIES IN RELATIONAL DATABASES,By: GRECO,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3803
609919,INCIDENTAL EXPOSURE TO ONLINE NEWS,By: YADAMSUREN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3802
609921,INDIA'S NUCLEAR FUEL CYCLE: UNRAVELING THE IMPACT OF THE U.S.-INDIA NUCLEAR ACCORD,By: WODDI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3805
609922,"INDIVIDUAL AND COLLECTIVE GRAPH MINING: PRINCIPLES, ALGORITHMS, AND APPLICATIONS",By: KOUTRA,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3806
609923,INFORMATION AND HUMAN VALUES,By: FLEISCHMANN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3807
609924,INFORMATION AND INFLUENCE PROPAGATION IN SOCIAL NETWORKS,By: CHEN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3808
609926,INFORMATION ARCHITECTURE: THE DESIGN OF DIGITAL INFORMATION SPACES,By: DING,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3810
609925,INFORMATION ARCHITECTURE: THE DESIGN AND INTEGRATION OF INFORMATION SPACES,By: DING,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3809
609927,INFORMATION COMMUNICATION,By: MA,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3811
609928,INFORMATION CONCEPTS: FROM BOOKS TO CYBERSPACE IDENTITIES,By: MARCHIONINI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3812
609929,INFORMATION RETRIEVAL EVALUATION,By: HARMAN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3813
609930,INFORMATION RETRIEVAL MODELS: FOUNDATIONS AND RELATIONSHIPS,By: ROELLEKE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3814
609931,INFORMATION THEORY AND RATE DISTORTION THEORY FOR COMMUNICATIONS AND COMPRESSION,By: GIBSON,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3815
609932,INFORMATION THEORY TOOLS FOR COMPUTER GRAPHICS,By: SBERT,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3816
609933,INFORMATION THEORY TOOLS FOR IMAGE PROCESSING,By: FEIXAS,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3817
609934,INFORMATION VERIFICATION IN THE DIGITAL AGE: THE NEWS LIBRARY PERSPECTIVE,By: MARTIN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3818
609935,"INFORMING CHEMICAL ENGINEERING DECISIONS WITH DATA, RESEARCH, AND GOVERNMENT RESOURCES",By: KIRKWOOD,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3819
609936,"INSTANT RECOVERY WITH WRITE-AHEAD LOGGING: PAGE REPAIR, SYSTEM RESTART, AND MEDIA RESTORE",By: GRAEFE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3821
609937,"INSTANT RECOVERY WITH WRITE-AHEAD LOGGING: PAGE REPAIR, SYSTEM RESTART, MEDIA RESTORE, AND SYSTEM FAILOVER, SECOND EDITION",By: GRAEFE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3822
609938,INTEGRAL EQUATION METHODS FOR ELECTROMAGNETIC AND ELASTIC WAVES,By: CHEW,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3823
609939,INTELLIGENT AUTONOMOUS ROBOTICS: A ROBOT SOCCER CASE STUDY,By: STONE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3825
609940,INTERACTING WITH INFORMATION,By: BLANDFORD,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3827
609941,INTERACTION FOR VISUALIZATION,By: TOMINSKI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3828
609942,INTERACTIVE GPU-BASED VISUALIZATION OF LARGE DYNAMIC PARTICLE DATA,By: FALK,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3829
609943,INTERACTIVE SHAPE DESIGN,By: CANI,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3831
609944,INTERACTIVE TECHNOLOGIES FOR AUTISM: A REVIEW,By: KIENTZ,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3833
609946,INTRODUCTION TO BIOMEDICAL ENGINEERING: BIOMECHANICS AND BIOELECTRICITY,By: CHRISTENSEN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3836
609945,INTERMEDIATE PROBABILITY THEORY FOR BIOMEDICAL ENGINEERS,By: ENDERLE,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3834
609947,"INTRODUCTION TO BIOMEDICAL ENGINEERING: BIOMECHANICS AND BIOELECTRICITY, PART II",By: CHRISTENSEN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3837
609948,INTRODUCTION TO CONTINUUM BIOMECHANICS,By: ATHANASIOU,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3839
609950,INTRODUCTION TO EMBEDDED SYSTEMS: USING ANSI C AND THE ARDUINO DEVELOPMENT ENVIRONMENT,By: RUSSELL,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3842
609949,INTRODUCTION TO DISTRIBUTED SELF-STABILIZING ALGORITHMS,By: ALTISEN,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3841
609951,INTRODUCTION TO ENGINEERING: A STARTER'S GUIDE WITH HANDS-ON ANALOG MULTIMEDIA EXPLORATIONS,By: KARAM,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3844
609952,INTRODUCTION TO ENGINEERING: A STARTER'S GUIDE WITH HANDS-ON DIGITAL MULTIMEDIA AND ROBOTICS EXPLORATIONS,By: KARAM,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3845
609953,INTRODUCTION TO KINEMATICS AND DYNAMICS OF MACHINERY,By: TO,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3848
609954,INTRODUCTION TO LINGUISTIC ANNOTATION AND TEXT ANALYTICS,By: WILCOCK,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3849
609955,INTRODUCTION TO LOGIC,By: GENESERETH,Text,MORGAN AND CLAYPOOL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EB3850
